# q=  0.00000000E+00  0.00000000E+00  0.83333333E-01  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       4     -0.21420250E-01     -0.21832265E-01     -0.15141011E-07     -0.48903142E-06
       5     -0.21735945E-01     -0.21832265E-01     -0.16888860E-07     -0.48903142E-06
       6     -0.21805129E-01     -0.21832265E-01     -0.18952321E-07     -0.48903142E-06
       7     -0.21812181E-01     -0.21832265E-01     -0.20689537E-07     -0.48903142E-06
       8     -0.21815997E-01     -0.21832265E-01     -0.22950053E-07     -0.48903142E-06
       9     -0.21817821E-01     -0.21832265E-01     -0.24708622E-07     -0.48903142E-06
      10     -0.21819805E-01     -0.21832265E-01     -0.27008660E-07     -0.48903142E-06
      11     -0.21820984E-01     -0.21832265E-01     -0.29194069E-07     -0.48903142E-06
      12     -0.21822179E-01     -0.21832265E-01     -0.31352258E-07     -0.48903142E-06
      13     -0.21823493E-01     -0.21832265E-01     -0.33655292E-07     -0.48903142E-06
      14     -0.21824526E-01     -0.21832265E-01     -0.36101779E-07     -0.48903142E-06
      15     -0.21825533E-01     -0.21832265E-01     -0.39377421E-07     -0.48903142E-06
      16     -0.21826195E-01     -0.21832265E-01     -0.42384055E-07     -0.48903142E-06
      17     -0.21826869E-01     -0.21832265E-01     -0.46545358E-07     -0.48903142E-06
      18     -0.21827443E-01     -0.21832265E-01     -0.50778337E-07     -0.48903142E-06
      19     -0.21827922E-01     -0.21832265E-01     -0.55449380E-07     -0.48903142E-06
      20     -0.21828407E-01     -0.21832265E-01     -0.60492247E-07     -0.48903142E-06
      21     -0.21828761E-01     -0.21832265E-01     -0.65253728E-07     -0.48903142E-06
      22     -0.21829091E-01     -0.21832265E-01     -0.71162885E-07     -0.48903142E-06
      23     -0.21829397E-01     -0.21832265E-01     -0.77427569E-07     -0.48903142E-06
      24     -0.21829654E-01     -0.21832265E-01     -0.84284222E-07     -0.48903142E-06
      25     -0.21829874E-01     -0.21832265E-01     -0.90258574E-07     -0.48903142E-06
      26     -0.21830096E-01     -0.21832265E-01     -0.96890681E-07     -0.48903142E-06
      27     -0.21830271E-01     -0.21832265E-01     -0.10396554E-06     -0.48903142E-06
      28     -0.21830389E-01     -0.21832265E-01     -0.11137422E-06     -0.48903142E-06
      29     -0.21830500E-01     -0.21832265E-01     -0.11816964E-06     -0.48903142E-06
      30     -0.21830605E-01     -0.21832265E-01     -0.12593199E-06     -0.48903142E-06
      31     -0.21830710E-01     -0.21832265E-01     -0.13407902E-06     -0.48903142E-06
      32     -0.21830777E-01     -0.21832265E-01     -0.14146271E-06     -0.48903142E-06
      33     -0.21830840E-01     -0.21832265E-01     -0.14860528E-06     -0.48903142E-06
      34     -0.21830899E-01     -0.21832265E-01     -0.15790826E-06     -0.48903142E-06
      35     -0.21830941E-01     -0.21832265E-01     -0.16557534E-06     -0.48903142E-06
      36     -0.21830988E-01     -0.21832265E-01     -0.17296028E-06     -0.48903142E-06
      37     -0.21831021E-01     -0.21832265E-01     -0.17963752E-06     -0.48903142E-06
      38     -0.21831057E-01     -0.21832265E-01     -0.18662280E-06     -0.48903142E-06
      39     -0.21831087E-01     -0.21832265E-01     -0.19566085E-06     -0.48903142E-06
      40     -0.21831115E-01     -0.21832265E-01     -0.20456740E-06     -0.48903142E-06
 
# q=  0.00000000E+00  0.33333333E+00  0.66666667E+00  (qpt 18)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.86176449E-02     -0.20115030E-01     -0.68040729E-08     -0.56357697E-06
       2     -0.14588478E-01     -0.20115030E-01     -0.11628437E-07     -0.56357697E-06
       3     -0.17329750E-01     -0.20115030E-01     -0.15143993E-07     -0.56357697E-06
       4     -0.19041330E-01     -0.20115030E-01     -0.18611275E-07     -0.56357697E-06
       5     -0.19753695E-01     -0.20115030E-01     -0.20495209E-07     -0.56357697E-06
       6     -0.20038488E-01     -0.20115030E-01     -0.22875054E-07     -0.56357697E-06
       7     -0.20081644E-01     -0.20115030E-01     -0.25665118E-07     -0.56357697E-06
       8     -0.20089832E-01     -0.20115030E-01     -0.27966202E-07     -0.56357697E-06
       9     -0.20093386E-01     -0.20115030E-01     -0.30034163E-07     -0.56357697E-06
      10     -0.20096537E-01     -0.20115030E-01     -0.32809288E-07     -0.56357697E-06
      11     -0.20098375E-01     -0.20115030E-01     -0.35610631E-07     -0.56357697E-06
      12     -0.20100221E-01     -0.20115030E-01     -0.38946133E-07     -0.56357697E-06
      13     -0.20102217E-01     -0.20115030E-01     -0.42969669E-07     -0.56357697E-06
      14     -0.20103821E-01     -0.20115030E-01     -0.46524794E-07     -0.56357697E-06
      15     -0.20105253E-01     -0.20115030E-01     -0.50928728E-07     -0.56357697E-06
      16     -0.20106170E-01     -0.20115030E-01     -0.55518768E-07     -0.56357697E-06
      17     -0.20107094E-01     -0.20115030E-01     -0.59626057E-07     -0.56357697E-06
      18     -0.20107899E-01     -0.20115030E-01     -0.63810167E-07     -0.56357697E-06
      19     -0.20108576E-01     -0.20115030E-01     -0.68018653E-07     -0.56357697E-06
      20     -0.20109251E-01     -0.20115030E-01     -0.71388481E-07     -0.56357697E-06
      21     -0.20109734E-01     -0.20115030E-01     -0.75483315E-07     -0.56357697E-06
      22     -0.20110208E-01     -0.20115030E-01     -0.79789158E-07     -0.56357697E-06
      23     -0.20110651E-01     -0.20115030E-01     -0.83881940E-07     -0.56357697E-06
      24     -0.20111009E-01     -0.20115030E-01     -0.88528775E-07     -0.56357697E-06
      25     -0.20111326E-01     -0.20115030E-01     -0.92947637E-07     -0.56357697E-06
      26     -0.20111645E-01     -0.20115030E-01     -0.97291725E-07     -0.56357697E-06
      27     -0.20111900E-01     -0.20115030E-01     -0.10264222E-06     -0.56357697E-06
      28     -0.20112097E-01     -0.20115030E-01     -0.10723045E-06     -0.56357697E-06
      29     -0.20112302E-01     -0.20115030E-01     -0.11436726E-06     -0.56357697E-06
      30     -0.20112481E-01     -0.20115030E-01     -0.11960662E-06     -0.56357697E-06
      31     -0.20112644E-01     -0.20115030E-01     -0.12571491E-06     -0.56357697E-06
      32     -0.20112750E-01     -0.20115030E-01     -0.13225952E-06     -0.56357697E-06
      33     -0.20112867E-01     -0.20115030E-01     -0.13976221E-06     -0.56357697E-06
      34     -0.20112983E-01     -0.20115030E-01     -0.14783747E-06     -0.56357697E-06
      35     -0.20113044E-01     -0.20115030E-01     -0.15339743E-06     -0.56357697E-06
      36     -0.20113117E-01     -0.20115030E-01     -0.16211892E-06     -0.56357697E-06
      37     -0.20113168E-01     -0.20115030E-01     -0.17178393E-06     -0.56357697E-06
      38     -0.20113223E-01     -0.20115030E-01     -0.18356922E-06     -0.56357697E-06
      39     -0.20113268E-01     -0.20115030E-01     -0.19170202E-06     -0.56357697E-06
      40     -0.20113308E-01     -0.20115030E-01     -0.20226472E-06     -0.56357697E-06
 
# q=  0.83333333E-01  0.83333333E-01  0.83333333E-01  (qpt 19)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.25371897E-01     -0.26203933E-01     -0.41389306E-08     -0.77227426E-06
       2     -0.26197551E-01     -0.26203933E-01     -0.97641902E-08     -0.77227426E-06
       3     -0.26200976E-01     -0.26203933E-01     -0.13062506E-07     -0.77227426E-06
       4     -0.26202126E-01     -0.26203933E-01     -0.16314086E-07     -0.77227426E-06
       5     -0.26202659E-01     -0.26203933E-01     -0.18791813E-07     -0.77227426E-06
       6     -0.26202985E-01     -0.26203933E-01     -0.21310318E-07     -0.77227426E-06
       7     -0.26203171E-01     -0.26203933E-01     -0.23907035E-07     -0.77227426E-06
       8     -0.26203357E-01     -0.26203933E-01     -0.26719090E-07     -0.77227426E-06
       9     -0.26203438E-01     -0.26203933E-01     -0.28803318E-07     -0.77227426E-06
      10     -0.26203521E-01     -0.26203933E-01     -0.31403743E-07     -0.77227426E-06
      11     -0.26203560E-01     -0.26203933E-01     -0.33667048E-07     -0.77227426E-06
      12     -0.26203601E-01     -0.26203933E-01     -0.35908003E-07     -0.77227426E-06
      13     -0.26203646E-01     -0.26203933E-01     -0.38622456E-07     -0.77227426E-06
      14     -0.26203678E-01     -0.26203933E-01     -0.41415201E-07     -0.77227426E-06
      15     -0.26203706E-01     -0.26203933E-01     -0.44269797E-07     -0.77227426E-06
      16     -0.26203720E-01     -0.26203933E-01     -0.48044260E-07     -0.77227426E-06
      17     -0.26203737E-01     -0.26203933E-01     -0.52240862E-07     -0.77227426E-06
      18     -0.26203748E-01     -0.26203933E-01     -0.56452031E-07     -0.77227426E-06
      19     -0.26203758E-01     -0.26203933E-01     -0.61790815E-07     -0.77227426E-06
      20     -0.26203766E-01     -0.26203933E-01     -0.69466376E-07     -0.77227426E-06
      21     -0.26203776E-01     -0.26203933E-01     -0.75799037E-07     -0.77227426E-06
      22     -0.26203782E-01     -0.26203933E-01     -0.83444904E-07     -0.77227426E-06
      23     -0.26203788E-01     -0.26203933E-01     -0.92311707E-07     -0.77227426E-06
      24     -0.26203794E-01     -0.26203933E-01     -0.10038954E-06     -0.77227426E-06
      25     -0.26203799E-01     -0.26203933E-01     -0.11127601E-06     -0.77227426E-06
      26     -0.26203805E-01     -0.26203933E-01     -0.12121046E-06     -0.77227426E-06
      27     -0.26203810E-01     -0.26203933E-01     -0.13082838E-06     -0.77227426E-06
      28     -0.26203814E-01     -0.26203933E-01     -0.14197352E-06     -0.77227426E-06
      29     -0.26203819E-01     -0.26203933E-01     -0.15525028E-06     -0.77227426E-06
      30     -0.26203823E-01     -0.26203933E-01     -0.16764269E-06     -0.77227426E-06
      31     -0.26203826E-01     -0.26203933E-01     -0.17975688E-06     -0.77227426E-06
      32     -0.26203830E-01     -0.26203933E-01     -0.19130202E-06     -0.77227426E-06
      33     -0.26203833E-01     -0.26203933E-01     -0.20421193E-06     -0.77227426E-06
      34     -0.26203837E-01     -0.26203933E-01     -0.21764378E-06     -0.77227426E-06
      35     -0.26203839E-01     -0.26203933E-01     -0.22974153E-06     -0.77227426E-06
      36     -0.26203842E-01     -0.26203933E-01     -0.24292857E-06     -0.77227426E-06
      37     -0.26203845E-01     -0.26203933E-01     -0.25883333E-06     -0.77227426E-06
      38     -0.26203847E-01     -0.26203933E-01     -0.27131565E-06     -0.77227426E-06
      39     -0.26203849E-01     -0.26203933E-01     -0.28247603E-06     -0.77227426E-06
      40     -0.26203851E-01     -0.26203933E-01     -0.29586314E-06     -0.77227426E-06
 
# q=  0.83333333E-01  0.83333333E-01  0.16666667E+00  (qpt 20)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.21789242E-01     -0.24748099E-01     -0.54085832E-08     -0.73296505E-06
       2     -0.24694540E-01     -0.24748099E-01     -0.88538722E-08     -0.73296505E-06
       3     -0.24738544E-01     -0.24748099E-01     -0.11201871E-07     -0.73296505E-06
       4     -0.24743135E-01     -0.24748099E-01     -0.13369308E-07     -0.73296505E-06
       5     -0.24744386E-01     -0.24748099E-01     -0.15379992E-07     -0.73296505E-06
       6     -0.24745627E-01     -0.24748099E-01     -0.17265422E-07     -0.73296505E-06
       7     -0.24746144E-01     -0.24748099E-01     -0.19286879E-07     -0.73296505E-06
       8     -0.24746633E-01     -0.24748099E-01     -0.21242610E-07     -0.73296505E-06
       9     -0.24746834E-01     -0.24748099E-01     -0.23519647E-07     -0.73296505E-06
      10     -0.24747021E-01     -0.24748099E-01     -0.26283816E-07     -0.73296505E-06
      11     -0.24747122E-01     -0.24748099E-01     -0.28300772E-07     -0.73296505E-06
      12     -0.24747215E-01     -0.24748099E-01     -0.30151237E-07     -0.73296505E-06
      13     -0.24747324E-01     -0.24748099E-01     -0.32328872E-07     -0.73296505E-06
      14     -0.24747408E-01     -0.24748099E-01     -0.34331748E-07     -0.73296505E-06
      15     -0.24747484E-01     -0.24748099E-01     -0.36341781E-07     -0.73296505E-06
      16     -0.24747528E-01     -0.24748099E-01     -0.37908720E-07     -0.73296505E-06
      17     -0.24747586E-01     -0.24748099E-01     -0.40098652E-07     -0.73296505E-06
      18     -0.24747627E-01     -0.24748099E-01     -0.41909731E-07     -0.73296505E-06
      19     -0.24747655E-01     -0.24748099E-01     -0.44280329E-07     -0.73296505E-06
      20     -0.24747680E-01     -0.24748099E-01     -0.47821895E-07     -0.73296505E-06
      21     -0.24747708E-01     -0.24748099E-01     -0.50722647E-07     -0.73296505E-06
      22     -0.24747725E-01     -0.24748099E-01     -0.54381518E-07     -0.73296505E-06
      23     -0.24747740E-01     -0.24748099E-01     -0.58311744E-07     -0.73296505E-06
      24     -0.24747756E-01     -0.24748099E-01     -0.61842067E-07     -0.73296505E-06
      25     -0.24747769E-01     -0.24748099E-01     -0.68290442E-07     -0.73296505E-06
      26     -0.24747782E-01     -0.24748099E-01     -0.74189149E-07     -0.73296505E-06
      27     -0.24747793E-01     -0.24748099E-01     -0.78801375E-07     -0.73296505E-06
      28     -0.24747802E-01     -0.24748099E-01     -0.85948092E-07     -0.73296505E-06
      29     -0.24747815E-01     -0.24748099E-01     -0.95446968E-07     -0.73296505E-06
      30     -0.24747824E-01     -0.24748099E-01     -0.10405185E-06     -0.73296505E-06
      31     -0.24747833E-01     -0.24748099E-01     -0.11305445E-06     -0.73296505E-06
      32     -0.24747841E-01     -0.24748099E-01     -0.12320520E-06     -0.73296505E-06
      33     -0.24747849E-01     -0.24748099E-01     -0.13301127E-06     -0.73296505E-06
      34     -0.24747859E-01     -0.24748099E-01     -0.14599571E-06     -0.73296505E-06
      35     -0.24747864E-01     -0.24748099E-01     -0.15394398E-06     -0.73296505E-06
      36     -0.24747870E-01     -0.24748099E-01     -0.16914806E-06     -0.73296505E-06
      37     -0.24747878E-01     -0.24748099E-01     -0.18641384E-06     -0.73296505E-06
      38     -0.24747883E-01     -0.24748099E-01     -0.19798278E-06     -0.73296505E-06
      39     -0.24747887E-01     -0.24748099E-01     -0.21140044E-06     -0.73296505E-06
      40     -0.24747893E-01     -0.24748099E-01     -0.22552976E-06     -0.73296505E-06
 
# q=  0.83333333E-01  0.83333333E-01  0.25000000E+00  (qpt 21)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.18521970E-01     -0.24232377E-01     -0.40273588E-08     -0.63546867E-06
       2     -0.23660442E-01     -0.24232377E-01     -0.86458999E-08     -0.63546867E-06
       3     -0.24200734E-01     -0.24232377E-01     -0.11293179E-07     -0.63546867E-06
       4     -0.24219874E-01     -0.24232377E-01     -0.13640629E-07     -0.63546867E-06
       5     -0.24223447E-01     -0.24232377E-01     -0.15433940E-07     -0.63546867E-06
       6     -0.24227210E-01     -0.24232377E-01     -0.17683273E-07     -0.63546867E-06
       7     -0.24228380E-01     -0.24232377E-01     -0.19662227E-07     -0.63546867E-06
       8     -0.24229309E-01     -0.24232377E-01     -0.21808092E-07     -0.63546867E-06
       9     -0.24229690E-01     -0.24232377E-01     -0.23442139E-07     -0.63546867E-06
      10     -0.24230062E-01     -0.24232377E-01     -0.25596996E-07     -0.63546867E-06
      11     -0.24230273E-01     -0.24232377E-01     -0.27556402E-07     -0.63546867E-06
      12     -0.24230463E-01     -0.24232377E-01     -0.29525860E-07     -0.63546867E-06
      13     -0.24230677E-01     -0.24232377E-01     -0.31758026E-07     -0.63546867E-06
      14     -0.24230848E-01     -0.24232377E-01     -0.34034081E-07     -0.63546867E-06
      15     -0.24231040E-01     -0.24232377E-01     -0.36076327E-07     -0.63546867E-06
      16     -0.24231153E-01     -0.24232377E-01     -0.38464203E-07     -0.63546867E-06
      17     -0.24231299E-01     -0.24232377E-01     -0.41279954E-07     -0.63546867E-06
      18     -0.24231400E-01     -0.24232377E-01     -0.44128998E-07     -0.63546867E-06
      19     -0.24231476E-01     -0.24232377E-01     -0.47557130E-07     -0.63546867E-06
      20     -0.24231543E-01     -0.24232377E-01     -0.52184647E-07     -0.63546867E-06
      21     -0.24231605E-01     -0.24232377E-01     -0.56428922E-07     -0.63546867E-06
      22     -0.24231649E-01     -0.24232377E-01     -0.61669097E-07     -0.63546867E-06
      23     -0.24231688E-01     -0.24232377E-01     -0.67729025E-07     -0.63546867E-06
      24     -0.24231727E-01     -0.24232377E-01     -0.73533296E-07     -0.63546867E-06
      25     -0.24231756E-01     -0.24232377E-01     -0.80974615E-07     -0.63546867E-06
      26     -0.24231782E-01     -0.24232377E-01     -0.88277091E-07     -0.63546867E-06
      27     -0.24231805E-01     -0.24232377E-01     -0.95966505E-07     -0.63546867E-06
      28     -0.24231822E-01     -0.24232377E-01     -0.10405918E-06     -0.63546867E-06
      29     -0.24231845E-01     -0.24232377E-01     -0.11364600E-06     -0.63546867E-06
      30     -0.24231863E-01     -0.24232377E-01     -0.12384388E-06     -0.63546867E-06
      31     -0.24231880E-01     -0.24232377E-01     -0.13454245E-06     -0.63546867E-06
      32     -0.24231895E-01     -0.24232377E-01     -0.14315531E-06     -0.63546867E-06
      33     -0.24231911E-01     -0.24232377E-01     -0.15337406E-06     -0.63546867E-06
      34     -0.24231927E-01     -0.24232377E-01     -0.16351957E-06     -0.63546867E-06
      35     -0.24231937E-01     -0.24232377E-01     -0.17510216E-06     -0.63546867E-06
      36     -0.24231949E-01     -0.24232377E-01     -0.18600694E-06     -0.63546867E-06
      37     -0.24231963E-01     -0.24232377E-01     -0.19833014E-06     -0.63546867E-06
      38     -0.24231974E-01     -0.24232377E-01     -0.20859329E-06     -0.63546867E-06
      39     -0.24231982E-01     -0.24232377E-01     -0.21951933E-06     -0.63546867E-06
      40     -0.24231992E-01     -0.24232377E-01     -0.23095311E-06     -0.63546867E-06
 
# q=  0.83333333E-01  0.83333333E-01  0.33333333E+00  (qpt 22)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.13659186E-01     -0.21584244E-01     -0.66181668E-08     -0.54623188E-06
       2     -0.19658016E-01     -0.21584244E-01     -0.11415993E-07     -0.54623188E-06
       3     -0.21380272E-01     -0.21584244E-01     -0.15206779E-07     -0.54623188E-06
       4     -0.21546673E-01     -0.21584244E-01     -0.18970625E-07     -0.54623188E-06
       5     -0.21566374E-01     -0.21584244E-01     -0.20853282E-07     -0.54623188E-06
       6     -0.21575006E-01     -0.21584244E-01     -0.23138202E-07     -0.54623188E-06
       7     -0.21576952E-01     -0.21584244E-01     -0.25249343E-07     -0.54623188E-06
       8     -0.21578510E-01     -0.21584244E-01     -0.27642068E-07     -0.54623188E-06
       9     -0.21579151E-01     -0.21584244E-01     -0.29707699E-07     -0.54623188E-06
      10     -0.21579815E-01     -0.21584244E-01     -0.32122204E-07     -0.54623188E-06
      11     -0.21580215E-01     -0.21584244E-01     -0.34621982E-07     -0.54623188E-06
      12     -0.21580634E-01     -0.21584244E-01     -0.37159312E-07     -0.54623188E-06
      13     -0.21581049E-01     -0.21584244E-01     -0.39754964E-07     -0.54623188E-06
      14     -0.21581408E-01     -0.21584244E-01     -0.42471938E-07     -0.54623188E-06
      15     -0.21581755E-01     -0.21584244E-01     -0.45560075E-07     -0.54623188E-06
      16     -0.21581993E-01     -0.21584244E-01     -0.49145187E-07     -0.54623188E-06
      17     -0.21582277E-01     -0.21584244E-01     -0.53700746E-07     -0.54623188E-06
      18     -0.21582486E-01     -0.21584244E-01     -0.57847955E-07     -0.54623188E-06
      19     -0.21582654E-01     -0.21584244E-01     -0.62882645E-07     -0.54623188E-06
      20     -0.21582804E-01     -0.21584244E-01     -0.68559846E-07     -0.54623188E-06
      21     -0.21582933E-01     -0.21584244E-01     -0.73629111E-07     -0.54623188E-06
      22     -0.21583030E-01     -0.21584244E-01     -0.80035862E-07     -0.54623188E-06
      23     -0.21583111E-01     -0.21584244E-01     -0.86060575E-07     -0.54623188E-06
      24     -0.21583191E-01     -0.21584244E-01     -0.92184123E-07     -0.54623188E-06
      25     -0.21583244E-01     -0.21584244E-01     -0.99398549E-07     -0.54623188E-06
      26     -0.21583298E-01     -0.21584244E-01     -0.10560713E-06     -0.54623188E-06
      27     -0.21583344E-01     -0.21584244E-01     -0.11309541E-06     -0.54623188E-06
      28     -0.21583380E-01     -0.21584244E-01     -0.12187406E-06     -0.54623188E-06
      29     -0.21583420E-01     -0.21584244E-01     -0.13047160E-06     -0.54623188E-06
      30     -0.21583450E-01     -0.21584244E-01     -0.13905443E-06     -0.54623188E-06
      31     -0.21583480E-01     -0.21584244E-01     -0.14813012E-06     -0.54623188E-06
      32     -0.21583503E-01     -0.21584244E-01     -0.15655788E-06     -0.54623188E-06
      33     -0.21583530E-01     -0.21584244E-01     -0.16496692E-06     -0.54623188E-06
      34     -0.21583553E-01     -0.21584244E-01     -0.17381216E-06     -0.54623188E-06
      35     -0.21583568E-01     -0.21584244E-01     -0.18256032E-06     -0.54623188E-06
      36     -0.21583587E-01     -0.21584244E-01     -0.19301469E-06     -0.54623188E-06
      37     -0.21583606E-01     -0.21584244E-01     -0.20072893E-06     -0.54623188E-06
      38     -0.21583623E-01     -0.21584244E-01     -0.20836954E-06     -0.54623188E-06
      39     -0.21583637E-01     -0.21584244E-01     -0.21832867E-06     -0.54623188E-06
      40     -0.21583652E-01     -0.21584244E-01     -0.22833641E-06     -0.54623188E-06
 
# q=  0.83333333E-01  0.83333333E-01  0.41666667E+00  (qpt 23)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.12491901E-01     -0.21984328E-01     -0.49256634E-08     -0.66463417E-06
       2     -0.18404643E-01     -0.21984328E-01     -0.91850459E-08     -0.66463417E-06
       3     -0.21247526E-01     -0.21984328E-01     -0.12563614E-07     -0.66463417E-06
       4     -0.21859004E-01     -0.21984328E-01     -0.15570266E-07     -0.66463417E-06
       5     -0.21952281E-01     -0.21984328E-01     -0.17763366E-07     -0.66463417E-06
       6     -0.21968519E-01     -0.21984328E-01     -0.20836967E-07     -0.66463417E-06
       7     -0.21971985E-01     -0.21984328E-01     -0.22928971E-07     -0.66463417E-06
       8     -0.21974051E-01     -0.21984328E-01     -0.25538314E-07     -0.66463417E-06
       9     -0.21975065E-01     -0.21984328E-01     -0.27453538E-07     -0.66463417E-06
      10     -0.21976348E-01     -0.21984328E-01     -0.29468258E-07     -0.66463417E-06
      11     -0.21977158E-01     -0.21984328E-01     -0.31107115E-07     -0.66463417E-06
      12     -0.21978012E-01     -0.21984328E-01     -0.32817971E-07     -0.66463417E-06
      13     -0.21978851E-01     -0.21984328E-01     -0.34800889E-07     -0.66463417E-06
      14     -0.21979498E-01     -0.21984328E-01     -0.36847053E-07     -0.66463417E-06
      15     -0.21980097E-01     -0.21984328E-01     -0.38484892E-07     -0.66463417E-06
      16     -0.21980546E-01     -0.21984328E-01     -0.40920860E-07     -0.66463417E-06
      17     -0.21981029E-01     -0.21984328E-01     -0.43155969E-07     -0.66463417E-06
      18     -0.21981377E-01     -0.21984328E-01     -0.45811484E-07     -0.66463417E-06
      19     -0.21981693E-01     -0.21984328E-01     -0.49162018E-07     -0.66463417E-06
      20     -0.21981961E-01     -0.21984328E-01     -0.54154758E-07     -0.66463417E-06
      21     -0.21982181E-01     -0.21984328E-01     -0.58164146E-07     -0.66463417E-06
      22     -0.21982380E-01     -0.21984328E-01     -0.63770095E-07     -0.66463417E-06
      23     -0.21982557E-01     -0.21984328E-01     -0.70027508E-07     -0.66463417E-06
      24     -0.21982706E-01     -0.21984328E-01     -0.76680547E-07     -0.66463417E-06
      25     -0.21982807E-01     -0.21984328E-01     -0.84377189E-07     -0.66463417E-06
      26     -0.21982900E-01     -0.21984328E-01     -0.92543342E-07     -0.66463417E-06
      27     -0.21982985E-01     -0.21984328E-01     -0.10087106E-06     -0.66463417E-06
      28     -0.21983055E-01     -0.21984328E-01     -0.10998012E-06     -0.66463417E-06
      29     -0.21983125E-01     -0.21984328E-01     -0.11873103E-06     -0.66463417E-06
      30     -0.21983171E-01     -0.21984328E-01     -0.12946051E-06     -0.66463417E-06
      31     -0.21983217E-01     -0.21984328E-01     -0.14063805E-06     -0.66463417E-06
      32     -0.21983257E-01     -0.21984328E-01     -0.15046635E-06     -0.66463417E-06
      33     -0.21983295E-01     -0.21984328E-01     -0.16071965E-06     -0.66463417E-06
      34     -0.21983330E-01     -0.21984328E-01     -0.17372680E-06     -0.66463417E-06
      35     -0.21983354E-01     -0.21984328E-01     -0.18416579E-06     -0.66463417E-06
      36     -0.21983384E-01     -0.21984328E-01     -0.19538503E-06     -0.66463417E-06
      37     -0.21983410E-01     -0.21984328E-01     -0.20639677E-06     -0.66463417E-06
      38     -0.21983435E-01     -0.21984328E-01     -0.21810878E-06     -0.66463417E-06
      39     -0.21983457E-01     -0.21984328E-01     -0.23065557E-06     -0.66463417E-06
      40     -0.21983478E-01     -0.21984328E-01     -0.24230994E-06     -0.66463417E-06
 
# q=  0.83333333E-01  0.83333333E-01  0.50000000E+00  (qpt 24)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.12368156E-01     -0.22893727E-01     -0.66074156E-08     -0.57079556E-06
       2     -0.17861856E-01     -0.22893727E-01     -0.10645770E-07     -0.57079556E-06
       3     -0.21178390E-01     -0.22893727E-01     -0.13480714E-07     -0.57079556E-06
       4     -0.22558722E-01     -0.22893727E-01     -0.16856716E-07     -0.57079556E-06
       5     -0.22822880E-01     -0.22893727E-01     -0.19019898E-07     -0.57079556E-06
       6     -0.22864293E-01     -0.22893727E-01     -0.21399953E-07     -0.57079556E-06
       7     -0.22872403E-01     -0.22893727E-01     -0.24028224E-07     -0.57079556E-06
       8     -0.22875312E-01     -0.22893727E-01     -0.26258795E-07     -0.57079556E-06
       9     -0.22876777E-01     -0.22893727E-01     -0.28160478E-07     -0.57079556E-06
      10     -0.22879734E-01     -0.22893727E-01     -0.31120255E-07     -0.57079556E-06
      11     -0.22881339E-01     -0.22893727E-01     -0.33633124E-07     -0.57079556E-06
      12     -0.22882749E-01     -0.22893727E-01     -0.36517868E-07     -0.57079556E-06
      13     -0.22884809E-01     -0.22893727E-01     -0.40112841E-07     -0.57079556E-06
      14     -0.22885992E-01     -0.22893727E-01     -0.43262071E-07     -0.57079556E-06
      15     -0.22887043E-01     -0.22893727E-01     -0.46973314E-07     -0.57079556E-06
      16     -0.22887686E-01     -0.22893727E-01     -0.50696380E-07     -0.57079556E-06
      17     -0.22888451E-01     -0.22893727E-01     -0.54995155E-07     -0.57079556E-06
      18     -0.22889008E-01     -0.22893727E-01     -0.59254365E-07     -0.57079556E-06
      19     -0.22889530E-01     -0.22893727E-01     -0.63623678E-07     -0.57079556E-06
      20     -0.22889953E-01     -0.22893727E-01     -0.67530929E-07     -0.57079556E-06
      21     -0.22890293E-01     -0.22893727E-01     -0.71913546E-07     -0.57079556E-06
      22     -0.22890608E-01     -0.22893727E-01     -0.76277181E-07     -0.57079556E-06
      23     -0.22890905E-01     -0.22893727E-01     -0.81013630E-07     -0.57079556E-06
      24     -0.22891155E-01     -0.22893727E-01     -0.86304534E-07     -0.57079556E-06
      25     -0.22891384E-01     -0.22893727E-01     -0.91202337E-07     -0.57079556E-06
      26     -0.22891580E-01     -0.22893727E-01     -0.96128606E-07     -0.57079556E-06
      27     -0.22891733E-01     -0.22893727E-01     -0.10285830E-06     -0.57079556E-06
      28     -0.22891842E-01     -0.22893727E-01     -0.10816018E-06     -0.57079556E-06
      29     -0.22891945E-01     -0.22893727E-01     -0.11666250E-06     -0.57079556E-06
      30     -0.22892022E-01     -0.22893727E-01     -0.12304702E-06     -0.57079556E-06
      31     -0.22892106E-01     -0.22893727E-01     -0.13043607E-06     -0.57079556E-06
      32     -0.22892171E-01     -0.22893727E-01     -0.13817098E-06     -0.57079556E-06
      33     -0.22892230E-01     -0.22893727E-01     -0.14780428E-06     -0.57079556E-06
